0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1.0,0.0,0.0,0.0,3.011965553399354,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,26.120492608652086,33.3437975922527
1.0,0.9999999999920245,1.0,1.0,70.24662716122072,1.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,27.79498735766728,90.68019931713492
1.0,0.0,0.0,0.0,5.419759862042756,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,100.29319581447446,2528.9766249567
1.0,0.0,0.0,0.0,17.331280909912767,1.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,103.14880062029346,284.13057860069466
1.0,0.0,0.0,0.0,64.07301296247914,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,104.03604151867624,5734.448310329511
1.0,0.0,1.0,0.0,67.229065388719,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,80.2847866858897,277.97045503930207
0.0,0.0,0.0,0.0,63.80542364103103,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,52.541051582693555,2019.3736989575982
1.0,0.0,0.0,0.0,66.6377182272956,1.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,30.867566402462405,4799.820820380249
1.0,0.0,0.0,0.0,37.341391199568996,1.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,3.0,20.8146921191231,847.0450483745163
0.0,0.0,0.0,0.0,21.72319253333849,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,80.74642096693682,5648.536204662933
1.0,0.0,1.0,0.0,61.18733595454897,1.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,100.7977810125407,1480.8153462771754
0.0,0.9999999999982505,1.0,0.0,45.42341390666812,0.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,103.42702621963073,3023.9417863562885
1.0,0.999999999995379,0.0,0.0,5.605133835242476,1.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,100.63722858168425,2934.7462641303723
1.0,0.0,1.0,0.0,16.877311206150285,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,81.53989894914976,919.9970498030337
0.0,0.0,0.0,0.0,1.4501143240357814,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,19.74508144484545,3221.6188491376115
1.0,0.0,1.0,1.0,2.5355107491142856,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,21.616250173887817,4917.577220635458
0.0,0.0,0.0,1.0,4.316420278067584,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,78.84273762097342,2587.8708262446557
1.0,0.0,1.0,0.0,11.072966667249307,1.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,91.99284382265496,150.8330791329663
0.0,0.0,1.0,1.0,11.14297064648979,1.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,58.65374080172569,1943.7974390036718
1.0,0.0,0.0,1.0,1.2947485963344936,1.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,41.15370574871916,834.6624594491271
1.0,0.0,1.0,1.0,3.017866849297844,1.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,107.67215766100963,2830.113067788906
1.0,0.0,1.0,1.0,20.90021217993862,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,21.605066221952168,170.843419130431
1.0,0.0,0.0,0.0,39.75011529566891,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,51.510225104347185,5271.160969295703
0.0,0.0,0.0,1.0,71.34644628589282,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,97.04498398971754,65.72190921956474
0.0,0.0,1.0,0.0,4.083989380552293,1.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,58.10973838862668,1016.7596444526424
1.0,0.0,0.0,0.0,61.205462925686184,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,96.07337981406168,7504.671581091108
0.0,0.0,0.0,0.0,67.33852534247035,1.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,83.4648206193829,2571.857615191326
1.0,0.0,1.0,1.0,23.756742390774367,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,76.48951768376412,5099.231114180792
1.0,0.999999999977136,0.0,1.0,1.9255270385578855,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,92.01818264554053,5559.326271537507
1.0,0.0,0.0,0.0,69.03698687919328,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,18.10878921269809,2041.176144009669
0.0,0.9999999999853194,1.0,0.0,20.602237806031287,1.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,81.65781546104962,3238.2785644427254
1.0,0.0,1.0,0.0,17.071401278200142,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,35.620350512832474,924.260118586438
1.0,0.9999999999914556,1.0,1.0,21.090784147487202,1.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,77.52364467414809,717.9131868648288
0.0,0.0,0.0,0.0,2.5819272218389164,1.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,100.43400336971217,2091.9291767782165
0.0,0.0,0.0,1.0,29.730930952538152,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,3.0,103.23574866917123,538.9931639975664
0.0,0.0,1.0,0.0,20.77201613446511,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,92.89561462620807,129.01432964580297
1.0,0.0,0.0,0.0,24.19766403282931,0.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,49.48281631221098,1916.7611773501735
1.0,0.0,1.0,1.0,66.68184628652381,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.694279763923003,612.9572196008039
1.0,0.0,0.0,0.0,71.8498953989248,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,97.30457715966723,536.6252803350696
1.0,0.9999999999943197,0.0,0.0,16.553584674224236,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,3.0,60.075859613175204,238.0947309839808
0.0,0.0,1.0,0.0,5.290438914839247,1.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,3.0,100.86538740967586,5295.6616747122725
0.0,0.0,0.0,0.0,53.19512677166023,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,105.83372259203021,1566.000936567877
1.0,0.0,1.0,0.0,59.884858410170025,1.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,53.370362336475004,6008.413841866519
0.0,0.9999999999965785,1.0,0.0,14.526842201234226,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,37.10822204144011,145.38255148867742
1.0,0.0,0.0,0.0,1.5979221759950915,1.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,24.62418707901262,314.13471946152765
0.0,0.0,1.0,0.0,21.923472318105564,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,107.14561070680155,174.4441322459209
0.0,0.0,1.0,1.0,6.508101217635552,0.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,19.975249369905086,4457.141554846515
0.0,0.0,0.0,1.0,39.10581208834569,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,3.0,105.920629397932,7600.708641937052
0.0,0.0,1.0,0.0,35.70728250315644,1.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,20.892483872616424,720.0637112456568
1.0,0.0,0.0,1.0,24.779385530280397,1.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,61.52064260580848,2965.2321426196395
0.0,0.0,1.0,0.0,4.708068316441251,1.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,80.20404990581868,522.525120138585
1.0,0.0,0.0,0.0,20.123996566209293,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,72.6942488254721,6243.637684144167
1.0,0.0,1.0,0.0,4.954684095708011,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,103.08877423680852,68.80145223070406
1.0,0.0,0.0,1.0,4.238990360754794,1.0,2.0,2.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,22.457635430209127,1352.4801293041828
0.0,0.0,1.0,0.0,43.52320970732362,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,55.09013183566967,1904.6071736119977
0.0,0.0,1.0,1.0,68.69334779586936,1.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,111.35037024993531,3345.9753974074447
1.0,0.0,0.0,0.0,65.66311844213404,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,97.27934666109486,376.21467889808525
0.0,0.0,1.0,0.0,41.45382366198198,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,104.13124921762437,4101.177077554577
0.0,0.0,1.0,0.0,49.902194611495325,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,103.48531213693224,77.66219154695148
0.0,0.0,0.0,1.0,41.6491362570626,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,84.06473071955608,6118.860742444244
1.0,0.9999999999968421,1.0,0.0,64.32543822150411,1.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,21.81972929252767,778.3696813926903
0.0,0.0,1.0,0.0,45.90347138077453,1.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,30.548733448585743,262.2643635973776
1.0,0.0,1.0,1.0,70.10683655328698,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.1893212509588,2469.0729687417866
0.0,0.0,0.0,1.0,21.249339262621483,1.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,108.94488285324127,207.05148204196604
1.0,0.0,0.0,0.0,58.31806180486964,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,56.28803236826531,4057.6849070265916
1.0,0.0,0.0,1.0,67.76795393092134,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,43.68743384839845,258.9988598772145
1.0,0.9999999999806065,1.0,0.0,65.90122689239412,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,95.73109033630102,6951.354184927659
1.0,0.0,1.0,0.0,23.853369825671678,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,51.019505830653515,120.01988394196434
0.0,0.0,0.0,0.0,37.65847334859914,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,26.067864372355046,7862.820202424566
1.0,0.0,1.0,1.0,2.252568082008417,1.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,25.922176858235726,954.1493799829608
0.0,0.0,0.0,1.0,17.503949406085866,1.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,98.40923649335245,4818.486964231533
1.0,0.0,1.0,1.0,38.1296476867402,1.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,95.71806714280609,929.2372703641738
1.0,0.0,1.0,0.0,3.0400951726325323,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,100.03093621533412,6962.50151266158
0.0,0.0,1.0,1.0,1.0072122040060347,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,71.18889974130948,925.209508730005
0.0,0.0,0.0,0.0,21.324784533189845,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,2.0,102.55475757865115,2891.9591891143136
0.0,0.0,0.0,0.0,40.66058568369867,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,77.76046391836631,375.1747453738719
0.0,0.0,0.0,0.0,3.0459646293140796,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,30.620208740611165,2556.472107717211
0.0,0.0,1.0,1.0,68.30156603347203,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,84.22198237391822,155.74213440584973
0.0,0.0,1.0,0.0,64.07557879450019,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,24.885458134922178,80.4812771007074
0.0,0.0,1.0,1.0,66.9219566651291,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,86.92485475807935,3003.9413523552175
0.0,0.0,0.0,0.0,13.326258092576381,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,85.12807085783602,1905.4680421095018
0.0,0.0,1.0,0.0,38.8390384962757,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.412248826834105,2663.883093956831
1.0,0.9999999999913096,0.0,1.0,5.438420967370099,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,55.741394072765246,551.8231419208984
0.0,0.0,1.0,0.0,21.767316163868163,1.0,2.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,63.352913738188484,565.817309317739
0.0,0.0,0.0,0.0,51.8315262028206,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,100.73586604850087,1518.7822264319088
0.0,0.0,1.0,0.0,5.549177634406469,1.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,24.865866733468945,5111.845005042853
1.0,0.0,0.0,1.0,6.645948202997517,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,60.198873660469694,1545.2474922590177
1.0,0.0,0.0,1.0,15.75787839417463,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,3.0,102.24158819606897,5980.957836868715
1.0,0.0,1.0,0.0,4.393145795367412,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,110.0285860257072,8080.643295494562
1.0,0.0,1.0,1.0,42.79960723759359,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,101.86779020197446,255.9704175058975
0.0,0.0,0.0,0.0,5.461087170894695,1.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,21.0153565914581,798.3203357655273
0.0,0.0,0.0,0.0,2.903715129989097,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,100.492008490952,2004.3102621048022
1.0,0.0,0.0,0.0,46.74351331345767,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,101.88312465796206,1070.5205760012448
0.0,0.0,0.0,0.0,67.0083847389414,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,67.22207413667958,5794.568729577889
0.0,0.0,1.0,1.0,22.093901225022524,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,18.701938868838116,131.8918613242604
0.0,0.0,1.0,0.0,12.57576248394419,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,79.29844502658406,1167.7224906844665
0.0,0.0,0.0,0.0,43.73435902250768,1.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,48.86578982723648,3231.0948628814313
0.0,0.9999999999933176,1.0,0.0,35.3451312973562,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,24.085499091405012,4978.4399031985595
0.0,0.0,1.0,0.0,62.12611897259526,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,80.84633886272428,239.30377339238754
0.0,0.0,0.0,0.0,9.291864452175531,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,93.58501665159437,6024.3779498064505
0.0,0.0,1.0,0.0,48.16183121438287,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,20.785508379464584,233.95288885464163
1.0,0.0,1.0,0.0,58.00764743504469,0.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,78.80786283081218,217.3039069578556
1.0,0.0,0.0,0.0,61.102258830383846,1.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,43.75873944041644,5989.332734056604
0.0,0.9999999999908049,0.0,0.0,46.64506127358633,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,85.35546511667842,2660.1804824711126
1.0,0.0,0.0,0.0,40.64454318073199,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,48.39399075697324,685.6730778816943
0.0,0.9999999999979284,1.0,0.0,62.76344095081478,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,29.560636598102764,6399.722575344129
0.0,0.0,0.0,0.0,13.433061101532633,1.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,84.7755923808649,4797.204021766342
1.0,0.0,0.0,0.0,41.76479366739968,1.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,75.29046193855851,840.7664315787985
1.0,0.0,1.0,0.0,4.2558150616959285,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,95.54337011027373,691.1624118720595
1.0,0.9999999999990278,0.0,1.0,67.42867397664006,1.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,27.319895794426206,644.001883630945
0.0,0.0,1.0,0.0,11.868989121127456,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,82.83894755548394,1784.7459621428757
0.0,0.0,0.0,0.0,6.2746867082137605,1.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,20.609882650923133,818.2534173534533
0.0,0.0,0.0,0.0,59.66115709546034,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,52.80647100494673,2379.0119905261986
1.0,0.0,1.0,0.0,63.141023188379606,1.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,19.137657319581734,2818.8584450210287
0.0,0.9999999999952468,0.0,0.0,1.333443412565952,1.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,57.98573298635727,4030.1055084342274
1.0,0.0,0.0,0.0,66.167120545755,1.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,71.57494022575742,301.71775672995796
0.0,0.0,1.0,1.0,2.9265789345897284,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,99.2891677480125,930.518075454135
1.0,0.9999999999890616,0.0,0.0,4.634428574642129,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,63.02540859969282,563.8746091754244
1.0,0.0,0.0,0.0,69.52473902164259,1.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,47.457487323024324,168.4086826611728
0.0,0.0,0.0,0.0,46.83372600102258,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,76.0532034486078,2278.833633230235
0.0,0.0,0.0,0.0,32.00047024568142,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,1.0,18.480456491801334,5063.152023853276
0.0,0.0,0.0,1.0,7.152739370304165,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,26.17559550005039,5256.1538497415995
0.0,0.0,0.0,1.0,17.487868944226893,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,57.66984611098142,634.4064089254035
1.0,0.9999999999940569,1.0,1.0,48.212009878984155,1.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,39.001277183552325,51.34920256241573
1.0,0.0,0.0,0.0,59.92051101511761,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,102.645987386135,234.27908941379658
0.0,0.0,0.0,0.0,60.7019453988476,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,102.12584745767145,7218.068972884008
1.0,0.9999999999978704,0.0,1.0,46.720456223895454,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,54.137861733320136,2493.2822319053535
0.0,0.0,1.0,0.0,6.674484878887116,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,79.87811152136162,4062.1074469271557
0.0,0.0,0.0,0.0,27.716756387153612,1.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,3.0,84.46531940130195,3427.7558288656323
1.0,0.0,1.0,1.0,7.603289617021565,0.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,3.0,94.83949815138264,68.73084312482163
1.0,0.0,1.0,0.0,64.05074643435682,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,77.93658479532307,2867.1986491702987
0.0,0.0,1.0,0.0,2.416684102155629,1.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,23.34865197839374,190.78019009676083
0.0,0.0,1.0,1.0,63.67823188437059,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,80.86621119961394,2774.9267471127787
1.0,0.0,0.0,1.0,5.81493418702321,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,77.07547394769232,813.1493147163453
0.0,0.0,1.0,0.0,24.691753480755366,1.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,105.3545810125571,6361.490199372178
1.0,0.0,0.0,0.0,58.178036246505364,1.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,3.0,44.81547606279333,117.07528520439776
1.0,0.0,0.0,1.0,1.2926104677818495,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,89.27480285058927,72.09351158854581
1.0,0.0,1.0,0.0,1.2215071379179592,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,23.594748995976193,2497.3546711185795
1.0,0.0,1.0,0.0,20.815517558203226,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,3.0,100.46172037887725,4909.832820446651
0.0,0.0,1.0,1.0,5.641250957456267,1.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,3.0,73.0932041163305,153.18929934290128
0.0,0.9999999999922008,1.0,0.0,2.3579907133418585,0.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,3.0,61.12048521019838,810.8898110651222
1.0,0.0,1.0,0.0,4.250863788196544,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,66.20559306732225,128.97694765285806
1.0,0.0,1.0,0.0,6.616207874968813,1.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,57.52447367985305,140.97521398199817
1.0,0.9999999999890179,1.0,0.0,2.9396331058020024,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,78.79289510900114,5448.8729143387545
1.0,0.0,0.0,0.0,19.194366157978013,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,3.0,42.1040644239825,6814.26965331822
1.0,0.0,1.0,0.0,39.13438841187127,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,96.55385430701114,5169.2278195089175
1.0,0.0,0.0,1.0,67.15355408211632,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,91.20414940293514,974.0667648968957
1.0,0.0,0.0,0.0,39.63735112935289,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,55.92548509429639,4963.355315251329
1.0,0.9999999999999736,1.0,0.0,2.0646420181696707,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,29.143099530574634,755.4548953582774
0.0,0.0,0.0,0.0,68.41670591611698,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,20.121174178782336,1816.134784223559
1.0,0.0,0.0,0.0,6.115958510362637,1.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,80.25969833761052,3071.9189163321103
0.0,0.9999999999982808,1.0,0.0,20.418050892310198,1.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,79.95244810938404,5460.205535843757
0.0,0.0,1.0,0.0,64.50195721014774,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,100.03131527600269,1382.0304625757813
1.0,0.0,1.0,0.0,1.212683158237271,1.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,46.903123301806026,87.61487932175311
0.0,0.0,1.0,0.0,23.753731712488616,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,93.6483004179581,240.55740298442487
1.0,0.0,1.0,0.0,66.58107266215055,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,110.9255009936036,5536.312445105281
